uid,region,name,population,latitude,longitude,commuters
U36069,New York,Ontario,100224,42.8567,-77.3033,19058
U36071,New York,Orange,341367,41.4024,-74.3063,52493
U36073,New York,Orleans,44171,43.5023,-78.2297,8938
U36075,New York,Oswego,122377,43.4614,-76.2093,21664
U36077,New York,Otsego,61676,42.6298,-75.0288,6227
U36079,New York,Putnam,95745,41.4279,-73.7439,34407
U36081,New York,Queens,2229379,40.6586,-73.8379,563234
U36083,New York,Rensselaer,152538,42.7104,-73.5138,41189
U36085,New York,Richmond,443728,40.5639,-74.1371,104902
U36087,New York,Rockland,286753,41.1548,-74.0248,60223
U36089,New York,St. Lawrence,111931,44.4881,-75.0743,3442
U36091,New York,Saratoga,200635,43.1061,-73.8554,51392
U36093,New York,Schenectady,146555,42.8175,-74.0436,29114
U36095,New York,Schoharie,31582,42.5913,-74.4382,5575
U36097,New York,Schuyler,19224,42.4198,-76.9386,4585
U36099,New York,Seneca,33342,42.7823,-76.8271,6344
U36101,New York,Steuben,98726,42.2667,-77.3855,9530
U36103,New York,Suffolk,1419369,40.9436,-72.6922,178262
U36105,New York,Sullivan,73966,41.7202,-74.7647,9589
U36107,New York,Tioga,51784,42.1781,-76.2974,14360
U36109,New York,Tompkins,96501,42.4533,-76.4737,4050
U36111,New York,Ulster,177749,41.9472,-74.2654,27323
U36113,New York,Warren,63303,43.5551,-73.8381,8078
U36115,New York,Washington,61042,43.3124,-73.4394,13563
U36117,New York,Wayne,93765,43.4588,-77.0632,21326
U36119,New York,Westchester,923459,41.1528,-73.7459,157499
U36121,New York,Wyoming,43424,42.7014,-78.2286,8435
U36123,New York,Yates,24621,42.6382,-77.1043,4454
U37001,North Carolina,Alamance,130800,36.042,-79.3999,15957
U37003,North Carolina,Alexander,33603,35.921,-81.1775,8857
U37005,North Carolina,Alleghany,10677,36.4894,-81.1323,1135
U37007,North Carolina,Anson,25275,34.975,-80.11,3967
U37009,North Carolina,Ashe,24384,36.4363,-81.4988,2787
U37011,North Carolina,Avery,17167,36.0729,-81.9204,2042
U37013,North Carolina,Beaufort,44958,35.4823,-76.842,4379
U37015,North Carolina,Bertie,19773,36.0613,-76.9624,3045
U37017,North Carolina,Bladen,32278,34.5919,-78.5395,4537
U37019,North Carolina,Brunswick,73143,34.0387,-78.2277,10810
U37021,North Carolina,Buncombe,206330,35.6094,-82.5304,10483
U37023,North Carolina,Burke,89148,35.7462,-81.7062,13089
U37025,North Carolina,Cabarrus,131063,35.3878,-80.5529,30950
U37027,North Carolina,Caldwell,77415,35.9579,-81.5301,12033
U37029,North Carolina,Camden,6885,36.3423,-76.1625,2380
U37031,North Carolina,Carteret,59383,34.8583,-76.527,6865
U37033,North Carolina,Caswell,23501,36.3931,-79.3325,7215
U37035,North Carolina,Catawba,141685,35.6632,-81.2142,11512
U37037,North Carolina,Chatham,49329,35.705,-79.2515,13633
U37039,North Carolina,Cherokee,24298,35.1362,-84.0613,1868
U37041,North Carolina,Chowan,14526,36.1273,-76.6021,1695
U37043,North Carolina,Clay,8775,35.053,-83.7523,1789
U37045,North Carolina,Cleveland,96287,35.3346,-81.5571,14446
U37047,North Carolina,Columbus,54749,34.2605,-78.6364,5769
U37049,North Carolina,Craven,91436,35.1182,-77.0825,5879
U37051,North Carolina,Cumberland,302963,35.0502,-78.8287,13065
U37053,North Carolina,Currituck,18190,36.3722,-75.9412,5722
U37055,North Carolina,Dare,29967,35.6063,-75.7675,1514
U37057,North Carolina,Davidson,147246,35.7951,-80.2065,32240
U37059,North Carolina,Davie,34835,35.9294,-80.5425,8924
U37061,North Carolina,Duplin,49063,34.9344,-77.9335,6867
U37063,North Carolina,Durham,223314,36.0366,-78.8779,28110
U37065,North Carolina,Edgecombe,55606,35.9171,-77.6027,9750
U37067,North Carolina,Forsyth,306067,36.1317,-80.2573,28545
U37069,North Carolina,Franklin,47260,36.0882,-78.2831,14469
U37071,North Carolina,Gaston,190365,35.2933,-81.1773,33008
U37073,North Carolina,Gates,10516,36.4421,-76.7024,2769
U37075,North Carolina,Graham,7993,35.3481,-83.8309,790
U37077,North Carolina,Granville,48498,36.2999,-78.6576,9537
U37079,North Carolina,Greene,18974,35.4819,-77.6817,4872
U37081,North Carolina,Guilford,421048,36.0791,-79.7887,25824
U37083,North Carolina,Halifax,57370,36.2514,-77.6448,6084
U37085,North Carolina,Harnett,91025,35.3686,-78.8716,24593
U37087,North Carolina,Haywood,54033,35.5571,-82.9728,6458
U37089,North Carolina,Henderson,89173,35.3364,-82.4796,10003
U37091,North Carolina,Hertford,22601,36.3635,-76.9816,2689
U37093,North Carolina,Hoke,33646,35.0172,-79.242,9010
U37095,North Carolina,Hyde,5826,35.4082,-76.1537,276
U37097,North Carolina,Iredell,122660,35.8064,-80.8745,18399
U37099,North Carolina,Jackson,33121,35.2865,-83.1306,3950
U37101,North Carolina,Johnston,121965,35.5134,-78.3673,31695
U37103,North Carolina,Jones,10381,35.0322,-77.3564,3092
U37105,North Carolina,Lee,49040,35.4761,-79.1722,6481
U37107,North Carolina,Lenoir,59648,35.2381,-77.639,5120
U37109,North Carolina,Lincoln,63780,35.4878,-81.2252,16543
U37111,North Carolina,McDowell,42151,35.6822,-82.048,4865
U37113,North Carolina,Macon,29811,35.153,-83.4219,2114
U37115,North Carolina,Madison,19635,35.8641,-82.7127,4621
U37117,North Carolina,Martin,25593,35.8411,-77.1129,4373
U37119,North Carolina,Mecklenburg,695454,35.2469,-80.8338,33326
U37121,North Carolina,Mitchell,15687,36.0131,-82.1636,2112
U37123,North Carolina,Montgomery,26822,35.3381,-79.9042,3420
U37125,North Carolina,Moore,74769,35.3102,-79.4807,7636
U37127,North Carolina,Nash,87420,35.9659,-77.9876,12168
U37129,North Carolina,New Hanover,160307,34.1775,-77.8714,7704
U37131,North Carolina,Northampton,22086,36.4218,-77.3984,4511
U37133,North Carolina,Onslow,150355,34.7635,-77.5033,8081
U37135,North Carolina,Orange,118227,36.0625,-79.1194,25773
U37137,North Carolina,Pamlico,12934,35.1475,-76.6651,2375
U37139,North Carolina,Pasquotank,34897,36.2653,-76.2604,3328
U37141,North Carolina,Pender,41082,34.5126,-77.888,10964
U37143,North Carolina,Perquimans,11368,36.1783,-76.4043,2755
U37145,North Carolina,Person,35623,36.3864,-78.9655,6922
U37147,North Carolina,Pitt,133798,35.5911,-77.3724,8887
U37149,North Carolina,Polk,18324,35.2789,-82.1677,3857
U37151,North Carolina,Randolph,130454,35.7099,-79.8062,27164
U37153,North Carolina,Richmond,46564,35.002,-79.7478,4844
U37155,North Carolina,Robeson,123339,34.6392,-79.1009,13235
U37157,North Carolina,Rockingham,91928,36.3809,-79.7829,16115
U37159,North Carolina,Rowan,130340,35.6392,-80.5253,19574
U37161,North Carolina,Rutherford,62899,35.4027,-81.9196,5842
U37163,North Carolina,Sampson,60161,34.9906,-78.3714,9574
U37165,North Carolina,Scotland,35998,34.84,-79.4773,3630
U37167,North Carolina,Stanly,58100,35.3105,-80.2544,8736
U37169,North Carolina,Stokes,44711,36.4042,-80.2393,15379
U37171,North Carolina,Surry,71219,36.4154,-80.6865,8634
U37173,North Carolina,Swain,12968,35.5688,-83.4656,1489
U37175,North Carolina,Transylvania,29334,35.2101,-82.8167,2650
U37177,North Carolina,Tyrrell,4149,35.8704,-76.1653,604
U37179,North Carolina,Union,123677,34.9915,-80.5301,28579
U37181,North Carolina,Vance,42954,36.3655,-78.4054,5347
U37183,North Carolina,Wake,627846,35.7898,-78.6506,66066
U37185,North Carolina,Warren,19972,36.398,-78.0999,3941
U37187,North Carolina,Washington,13723,35.8446,-76.5723,1731
U37189,North Carolina,Watauga,42695,36.2354,-81.7099,2887
U37191,North Carolina,Wayne,113329,35.3627,-78.0048,9157
U37193,North Carolina,Wilkes,65632,36.2093,-81.1654,6764
U37195,North Carolina,Wilson,73814,35.7041,-77.919,6635
U37197,North Carolina,Yadkin,36348,36.1588,-80.6652,9695
U37199,North Carolina,Yancey,17774,35.8895,-82.304,2636
U38001,North Dakota,Adams,2593,46.0968,-102.5332,164
U38003,North Dakota,Barnes,11775,46.9426,-98.0702,862
U38005,North Dakota,Benson,6964,48.0717,-99.362,542
U38007,North Dakota,Billings,888,47.0093,-103.3649,143
U38009,North Dakota,Bottineau,7149,48.7944,-100.8313,639
U38011,North Dakota,Bowman,3242,46.1078,-103.5066,148
U38013,North Dakota,Burke,2242,48.7865,-102.5201,218
U38015,North Dakota,Burleigh,69416,46.9718,-100.462,3903
U38017,North Dakota,Cass,123138,46.927,-97.2524,7453
U38019,North Dakota,Cavalier,4831,48.7684,-98.4638,238
U38021,North Dakota,Dickey,5757,46.1078,-98.4965,358
U38023,North Dakota,Divide,2283,48.8181,-103.4977,106
U38025,North Dakota,Dunn,3600,47.3546,-102.6124,427
U38027,North Dakota,Eddy,2757,47.7234,-98.9005,327
U38029,North Dakota,Emmons,4331,46.2843,-100.2378,210
U38031,North Dakota,Foster,3759,47.4643,-98.8728,235
U38033,North Dakota,Golden Valley,1924,46.9389,-103.8446,94
U38035,North Dakota,Grand Forks,66109,47.926,-97.4509,3145
U38037,North Dakota,Grant,2841,46.3578,-101.639,208
U38039,North Dakota,Griggs,2754,47.4635,-98.2324,162
U38041,North Dakota,Hettinger,2715,46.4349,-102.4584,168
U38043,North Dakota,Kidder,2753,46.9354,-99.7427,199
U38045,North Dakota,Lamoure,4701,46.4642,-98.5261,438
U38047,North Dakota,Logan,2308,46.4693,-99.5046,179
U38049,North Dakota,McHenry,5987,48.2338,-100.6333,1034
U38051,North Dakota,McIntosh,3390,46.117,-99.443,127
U38053,North Dakota,Mckenzie,5737,47.7425,-103.4032,450
U38055,North Dakota,Mclean,9311,47.6531,-101.4218,994
U38057,North Dakota,Mercer,8644,47.3033,-101.8208,345
U38059,North Dakota,Morton,25303,46.7138,-101.2797,6687
U38061,North Dakota,Mountrail,6631,48.2103,-102.3648,585
U38063,North Dakota,Nelson,3715,47.9187,-98.2044,388
U38065,North Dakota,Oliver,2065,47.1181,-101.3314,391
U38067,North Dakota,Pembina,8585,48.7669,-97.5454,626
U38069,North Dakota,Pierce,4675,48.2389,-99.9665,233
U38071,North Dakota,Ramsey,12066,48.2656,-98.7373,574
U38073,North Dakota,Ransom,5890,46.4493,-97.6476,674
U38075,North Dakota,Renville,2610,48.7128,-101.6582,372
U38077,North Dakota,Richland,17998,46.2652,-96.938,2057
U38079,North Dakota,Rolette,13674,48.7683,-99.8405,226
U38081,North Dakota,Sargent,4366,46.1082,-97.63,375
U38083,North Dakota,Sheridan,1710,47.5814,-100.3415,141
U38085,North Dakota,Sioux,4044,46.1093,-101.0475,116
U38087,North Dakota,Slope,767,46.4458,-103.4625,105
U38089,North Dakota,Stark,22636,46.817,-102.662,649
U38091,North Dakota,Steele,2258,47.4583,-97.7189,342
U38093,North Dakota,Stutsman,21908,46.9711,-98.9576,512
U38095,North Dakota,Towner,2876,48.6822,-99.2482,227
U38097,North Dakota,Traill,8477,47.4462,-97.1648,1104
U38099,North Dakota,Walsh,12389,48.377,-97.7222,836
U38101,North Dakota,Ward,58795,48.2167,-101.5405,1227
U38103,North Dakota,Wells,5102,47.5809,-99.6715,303
U38105,North Dakota,Williams,19761,48.3459,-103.4874,440
U39001,Ohio,Adams,27330,38.8417,-83.4742,4464
U39003,Ohio,Allen,108473,40.7715,-84.1065,7385
U39005,Ohio,Ashland,52523,40.8433,-82.2701,7959
U39007,Ohio,Ashtabula,102728,41.9066,-80.7456,12718
U39009,Ohio,Athens,62223,39.3338,-82.046,4293
U39011,Ohio,Auglaize,46611,40.5613,-84.224,9152
U39013,Ohio,Belmont,70226,40.0177,-80.9677,10042
U39015,Ohio,Brown,42285,38.9314,-83.8668,11920
U39017,Ohio,Butler,332807,39.4399,-84.5654,69798
U39019,Ohio,Carroll,28836,40.5799,-81.0908,7347
U39021,Ohio,Champaign,38890,40.1328,-83.7675,10036
U39023,Ohio,Clark,144742,39.917,-83.7837,20741
U39025,Ohio,Clermont,177977,39.0521,-84.1496,52907
U39027,Ohio,Clinton,40543,39.414,-83.8145,6059
U39029,Ohio,Columbiana,112075,40.7685,-80.7772,19536
U39031,Ohio,Coshocton,36655,40.2967,-81.9301,4504
U39033,Ohio,Crawford,46966,40.8485,-82.9248,7377
U39035,Ohio,Cuyahoga,1393978,41.7604,-81.7242,56745
U39037,Ohio,Darke,53309,40.1322,-84.6204,9315
U39039,Ohio,Defiance,39500,41.3217,-84.4864,6517
U39041,Ohio,Delaware,109989,40.2789,-83.0075,36691
U39043,Ohio,Erie,79551,41.554,-82.5259,9364
U39045,Ohio,Fairfield,122759,39.7529,-82.6283,33717
U39047,Ohio,Fayette,28433,39.5538,-83.4593,4715
U39049,Ohio,Franklin,1068978,39.9694,-83.0083,40118
U39051,Ohio,Fulton,42084,41.5973,-84.1243,8124
U39053,Ohio,Gallia,31069,38.817,-82.3017,2982
U39055,Ohio,Geauga,90895,41.4993,-81.1735,25454
U39057,Ohio,Greene,147886,39.6875,-83.8949,32448
U39059,Ohio,Guernsey,40792,40.0567,-81.4979,4392
U39061,Ohio,Hamilton,845303,39.1969,-84.5442,62115
U39063,Ohio,Hancock,71295,41.0005,-83.666,6683
U39065,Ohio,Hardin,31945,40.6604,-83.6641,5504
U39067,Ohio,Harrison,15856,40.2923,-81.0916,3451
U39069,Ohio,Henry,29210,41.3351,-84.0659,5977
U39071,Ohio,Highland,40875,39.1845,-83.6037,7633
U39073,Ohio,Hocking,28241,39.4903,-82.4834,6082
U39075,Ohio,Holmes,38943,40.5653,-81.9299,4295
U39077,Ohio,Huron,59487,41.1451,-82.5946,9251
U39079,Ohio,Jackson,32641,39.0135,-82.6141,4228
U39081,Ohio,Jefferson,73894,40.3992,-80.7614,9019
U39083,Ohio,Knox,54500,40.4036,-82.4224,7392
U39085,Ohio,Lake,227511,41.9241,-81.3926,43914
U39087,Ohio,Lawrence,62319,38.6039,-82.5172,13422
U39089,Ohio,Licking,145491,40.0936,-82.4813,28788
U39091,Ohio,Logan,46005,40.3876,-83.7663,6847
U39093,Ohio,Lorain,284664,41.4388,-82.1797,44079
U39095,Ohio,Lucas,455054,41.6823,-83.4689,32171
U39097,Ohio,Madison,40213,39.8966,-83.4009,10251
U39099,Ohio,Mahoning,257555,41.0109,-80.7704,32414
U39101,Ohio,Marion,66217,40.5882,-83.1729,6447
U39103,Ohio,Medina,151095,41.1161,-81.8996,40843
U39105,Ohio,Meigs,23072,39.0898,-82.0284,4521
U39107,Ohio,Mercer,40924,40.5353,-84.6321,6732
U39109,Ohio,Miami,98868,40.0533,-84.2284,18624
U39111,Ohio,Monroe,15180,39.726,-81.0907,2219
U39113,Ohio,Montgomery,559062,39.7552,-84.2905,48166
U39115,Ohio,Morgan,14897,39.6249,-81.8617,2749
U39117,Ohio,Morrow,31628,40.5253,-82.7977,10108
U39119,Ohio,Muskingum,84585,39.966,-81.9435,7899
U39121,Ohio,Noble,14058,39.7672,-81.4526,2276
U39123,Ohio,Ottawa,40985,41.5445,-83.0093,8510
U39125,Ohio,Paulding,20293,41.1191,-84.577,5104
U39127,Ohio,Perry,34078,39.7432,-82.238,8395
U39129,Ohio,Pickaway,52727,39.6489,-83.0528,12137
U39131,Ohio,Pike,27695,39.0714,-83.0529,3542
U39133,Ohio,Portage,152061,41.1686,-81.1969,38667
U39135,Ohio,Preble,42337,39.7379,-84.6454,10940
U39137,Ohio,Putnam,34726,41.0245,-84.1299,7239
U39139,Ohio,Richland,128852,40.7742,-82.5427,9341
U39141,Ohio,Ross,73345,39.3238,-83.0596,8986
U39143,Ohio,Sandusky,61792,41.3553,-83.1427,9335
U39145,Ohio,Scioto,79195,38.815,-82.999,6436
U39147,Ohio,Seneca,58683,41.12,-83.1274,10496
U39149,Ohio,Shelby,47910,40.3367,-84.2041,5384
U39151,Ohio,Stark,378098,40.8141,-81.3657,36676
U39153,Ohio,Summit,542899,41.1219,-81.5349,64649
U39155,Ohio,Trumbull,225116,41.3089,-80.7677,26412
U39157,Ohio,Tuscarawas,90914,40.4474,-81.4712,11268
U39159,Ohio,Union,40909,40.2959,-83.367,8716
U39161,Ohio,Van Wert,29659,40.8555,-84.5858,4956
U39163,Ohio,Vinton,12806,39.252,-82.486,2865
U39165,Ohio,Warren,158383,39.4257,-84.1699,47068
U39167,Ohio,Washington,63251,39.4507,-81.4907,8201
U39169,Ohio,Wayne,111564,40.8297,-81.8872,14746
U39171,Ohio,Williams,39188,41.565,-84.5843,4658
U39173,Ohio,Wood,121065,41.3602,-83.6227,27086
U39175,Ohio,Wyandot,22908,40.8401,-83.3132,3802
U40001,Oklahoma,Adair,21038,35.8975,-94.6517,2959
U40003,Oklahoma,Alfalfa,6105,36.7297,-98.3234,609
U40005,Oklahoma,Atoka,13879,34.3748,-96.0347,1470
U40007,Oklahoma,Beaver,5857,36.7483,-100.4831,985
U40009,Oklahoma,Beckham,19799,35.2739,-99.6716,916
U40011,Oklahoma,Blaine,11976,35.8778,-98.4289,925
U40013,Oklahoma,Bryan,36534,33.964,-96.2641,5105
U40015,Oklahoma,Caddo,30150,35.1679,-98.381,3554
U40017,Oklahoma,Canadian,87697,35.5434,-97.9798,27397
U40019,Oklahoma,Carter,45621,34.2518,-97.2879,1917
U40021,Oklahoma,Cherokee,42521,35.9044,-94.9968,4834
U40023,Oklahoma,Choctaw,15342,34.0276,-95.5542,1532
U40025,Oklahoma,Cimarron,3148,36.7553,-102.5087,194
U40027,Oklahoma,Cleveland,208016,35.2031,-97.3283,51619
U40029,Oklahoma,Coal,6031,34.5829,-96.288,926
U40031,Oklahoma,Comanche,114996,34.6626,-98.4766,2877
U40033,Oklahoma,Cotton,6614,34.2907,-98.3734,1358
U40035,Oklahoma,Craig,14950,36.7639,-95.2016,1470
U40037,Oklahoma,Creek,67367,35.9077,-96.3798,15858
U40039,Oklahoma,Custer,26142,35.6456,-98.9974,1973
U40041,Oklahoma,Delaware,37077,36.3934,-94.8082,6763
U40043,Oklahoma,Dewey,4743,35.9784,-99.0141,653
U40045,Oklahoma,Ellis,4075,36.2243,-99.7501,599
U40047,Oklahoma,Garfield,57813,36.3783,-97.7877,1749
U40049,Oklahoma,Garvin,27210,34.7094,-97.3127,2832
U40051,Oklahoma,Grady,45516,35.0211,-97.8869,8446
U40053,Oklahoma,Grant,5144,36.7883,-97.7882,774
U40055,Oklahoma,Greer,6061,34.9353,-99.553,614
U40057,Oklahoma,Harmon,3283,34.746,-99.8442,260
U40059,Oklahoma,Harper,3562,36.8005,-99.6628,350
U40061,Oklahoma,Haskell,11792,35.2323,-95.1096,1515
U40063,Oklahoma,Hughes,14154,35.0529,-96.2512,1848
U40065,Oklahoma,Jackson,28439,34.5939,-99.4122,761
U40067,Oklahoma,Jefferson,6818,34.1051,-97.8388,906
U40069,Oklahoma,Johnston,10513,34.3135,-96.6543,1700
U40071,Oklahoma,Kay,48080,36.8148,-97.1438,1659
U40073,Oklahoma,Kingfisher,13926,35.9494,-97.9346,1907
U40075,Oklahoma,Kiowa,10227,34.9215,-98.9816,1104
U40077,Oklahoma,Latimer,10692,34.8751,-95.2723,1385
U40079,Oklahoma,Le Flore,48109,34.8996,-94.7035,6812
U40081,Oklahoma,Lincoln,32080,35.7031,-96.8814,7612
U40083,Oklahoma,Logan,33924,35.9142,-97.4508,9722
U40085,Oklahoma,Love,8831,33.9578,-97.2451,1871
U40087,Oklahoma,Mcclain,27740,35.0164,-97.4498,8214
U40089,Oklahoma,McCurtain,34402,34.1171,-94.7661,1441
U40091,Oklahoma,McIntosh,19456,35.3691,-95.6718,3078
U40093,Oklahoma,Major,7545,36.3131,-98.542,1028
U40095,Oklahoma,Marshall,13184,34.027,-96.7705,1592
U40097,Oklahoma,Mayes,38369,36.3038,-95.2356,4772
U40099,Oklahoma,Murray,12623,34.4858,-97.0716,1659
U40101,Oklahoma,Muskogee,69451,35.6176,-95.3839,4547
U40103,Oklahoma,Noble,11411,36.3849,-97.2363,1455
U40105,Oklahoma,Nowata,10569,36.7896,-95.6133,2423
U40107,Oklahoma,Okfuskee,11814,35.4668,-96.3278,1603
U40109,Oklahoma,Oklahoma,660448,35.5546,-97.4094,21804
U40111,Oklahoma,Okmulgee,39685,35.6469,-95.9646,5817
U40113,Oklahoma,Osage,44437,36.6247,-96.4084,12393
U40115,Oklahoma,Ottawa,33194,36.8358,-94.8027,4021
U40117,Oklahoma,Pawnee,16612,36.3137,-96.6967,4351
U40119,Oklahoma,Payne,68190,36.0792,-96.9753,4026
U40121,Oklahoma,Pittsburg,43953,34.9255,-95.7481,1765
U40123,Oklahoma,Pontotoc,35143,34.7211,-96.6927,1505
U40125,Oklahoma,Pottawatomie,65521,35.2114,-96.957,9495
U40127,Oklahoma,Pushmataha,11667,34.3779,-95.4081,1126
U40129,Oklahoma,Roger Mills,3436,35.7086,-99.7416,457
U40131,Oklahoma,Rogers,70641,36.3781,-95.6013,18361
U40133,Oklahoma,Seminole,24894,35.1584,-96.6029,3041
U40135,Oklahoma,Sequoyah,38972,35.5024,-94.7508,6866
U40137,Oklahoma,Stephens,43182,34.4814,-97.8556,2794
U40139,Oklahoma,Texas,20107,36.742,-101.4884,1376
U40141,Oklahoma,Tillman,9287,34.3711,-98.9317,857
U40143,Oklahoma,Tulsa,563299,36.1201,-95.9417,15727
U40145,Oklahoma,Wagoner,57491,35.9635,-95.5141,20337
U40147,Oklahoma,Washington,48996,36.7044,-95.9062,4454
U40149,Oklahoma,Washita,11508,35.2902,-98.992,2096
U40151,Oklahoma,Woods,9089,36.7651,-98.869,467
U40153,Oklahoma,Woodward,18486,36.4256,-99.2737,803
U41001,Oregon,Baker,16741,44.7034,-117.6919,540
U41003,Oregon,Benton,78153,44.4906,-123.4263,7718
U41005,Oregon,Clackamas,338391,45.1605,-122.1951,84883
U41007,Oregon,Clatsop,35630,46.0245,-123.705,1423
U41009,Oregon,Columbia,43560,45.9419,-123.0811,9929
U41011,Oregon,Coos,62779,43.1842,-124.0926,1210
U41013,Oregon,Crook,19182,44.1631,-120.3716,1570
U41015,Oregon,Curry,21137,42.4667,-124.2114,700
U41017,Oregon,Deschutes,115367,43.9151,-121.2256,3097
U41019,Oregon,Douglas,100399,43.2859,-123.1544,2499
U41021,Oregon,Gilliam,1915,45.3817,-120.2119,105
U41023,Oregon,Grant,7935,44.4963,-119.0141,188
U41025,Oregon,Harney,7609,43.0644,-118.9859,67
U41027,Oregon,Hood River,20411,45.5118,-121.656,1500
U41029,Oregon,Jackson,181269,42.4118,-122.6758,3991
U41031,Oregon,Jefferson,19009,44.6438,-121.183,1957
U41033,Oregon,Josephine,75726,42.3854,-123.5972,4135
U41035,Oregon,Klamath,63775,42.6838,-121.6462,1029
U41037,Oregon,Lake,7422,42.7884,-120.3898,170
U41039,Oregon,Lane,322959,43.9283,-122.8977,6207
U41041,Oregon,Lincoln,44479,44.6411,-123.9112,1384
U41043,Oregon,Linn,103069,44.4948,-122.5438,12875
U41045,Oregon,Malheur,31615,43.1877,-117.604,1759
U41047,Oregon,Marion,284834,44.9009,-122.5763,24843
U41049,Oregon,Morrow,10995,45.4255,-119.6023,1594
U41051,Oregon,Multnomah,660486,45.5477,-122.4172,72342
U41053,Oregon,Polk,62380,44.9044,-123.3973,16137
U41055,Oregon,Sherman,1934,45.3992,-120.6785,203
U41057,Oregon,Tillamook,24262,45.4557,-123.7593,1260
U41059,Oregon,Umatilla,70548,45.5912,-118.7339,3764
U41061,Oregon,Union,24530,45.304,-117.9991,666
U41063,Oregon,Wallowa,7226,45.5938,-117.1856,147
U41065,Oregon,Wasco,23791,45.1645,-121.1651,1876
U41067,Oregon,Washington,445342,45.5535,-123.0976,73899
U41069,Oregon,Wheeler,1547,44.7364,-120.0269,124
U41071,Oregon,Yamhill,84992,45.2481,-123.3161,13985
U42001,Pennsylvania,Adams,91292,39.8695,-77.2177,20970
U42003,Pennsylvania,Allegheny,1281666,40.4689,-79.9809,45510
U42005,Pennsylvania,Armstrong,72392,40.8124,-79.4641,13495
U42007,Pennsylvania,Beaver,181412,40.6841,-80.3507,34114
U42009,Pennsylvania,Bedford,49984,39.9971,-78.49,6673
U42011,Pennsylvania,Berks,373638,40.414,-75.9269,37010
U42013,Pennsylvania,Blair,129144,40.4979,-78.3106,6142
U42015,Pennsylvania,Bradford,62761,41.7915,-76.5021,6486
U42017,Pennsylvania,Bucks,597635,40.3369,-75.1071,135279
U42019,Pennsylvania,Butler,174083,40.9138,-79.919,29515
U42021,Pennsylvania,Cambria,152598,40.4941,-78.7153,12141
U42023,Pennsylvania,Cameron,5974,41.4383,-78.1983,382
U42025,Pennsylvania,Carbon,58802,40.9178,-75.7094,13527
U42027,Pennsylvania,Centre,135758,40.9092,-77.8478,5247
U42029,Pennsylvania,Chester,433501,39.974,-75.7497,80418
U42031,Pennsylvania,Clarion,41765,41.1982,-79.4204,4637
U42033,Pennsylvania,Clearfield,83382,41.0002,-78.4737,9890
U42035,Pennsylvania,Clinton,37914,41.2453,-77.6491,5513
U42037,Pennsylvania,Columbia,64151,41.0455,-76.4043,7224
U42039,Pennsylvania,Crawford,90366,41.6868,-80.1078,8681
U42041,Pennsylvania,Cumberland,213674,40.1648,-77.2634,32760
