source+dest,flux
4829148071,758
4829148085,2
4829148113,65
4829148121,7
4829148139,1
4829148149,13
4829148157,54
4829148167,100
4829148185,7
4829148187,8
4829148199,85
4829148201,9768
4829148203,1
4829148241,32
4829148245,509
4829148257,13
4829148291,12094
4829148321,40
4829148339,1500
4829148347,41
4829148361,20
4829148373,161
4829148395,16
4829148401,3
4829148407,145
4829148409,4
4829148441,7
4829148453,6
4829148455,6
4829148471,94
4829148473,6
4829148485,7
4829148501,6
4829151710,13
4829304019,6
4829318097,13
4829321111,2
4829322061,3
4829328019,11
4829335001,10
4829337119,2
4829337179,5
4829339153,11
4829348001,27
4829348027,27
4829348029,3
4829348031,6
4829348039,8
4829348041,11
4829348053,14
4829348067,2
4829348073,11
4829348085,7
4829348099,5
4829348113,52
4829348139,25
4829348145,107
4829348157,5
4829348161,445
4829348167,9
4829348199,2
4829348201,51
4829348209,3
4829348213,6
4829348217,62
4829348225,4
4829348233,4
4829348251,7
4829348257,4
4829348289,298
4829348293,6145
4829348309,677
4829348339,7
4829348349,168
4829348395,88
4829348423,7
4829348439,12
4829348453,20
4829348471,5
4829348491,6
4829505119,2
4829508031,2
4829520155,6
4829520173,7
4829520189,2
4829534027,3
4829540007,36
4829540009,3
4829540045,33
4829540059,13
4829540081,2
4829540109,2
4829540139,5
4829540153,9
4829542093,1
4829547149,2
4829548111,2
4829548179,5
4829548211,52
4829548233,3
4829548295,886
4829548357,161
4829548375,8
4829548381,3
4829548483,5
4829706059,3
4829722017,6
4829722073,1
4829726163,7
4829740035,3
4829748001,2
4829748005,3
4829748013,31
4829748025,250
4829748029,42
4829748039,6
4829748047,19
4829748055,5
4829748057,25
4829748123,2
4829748131,33
4829748157,7
4829748167,2
4829748201,19
4829748209,3
4829748215,12
4829748249,105
4829748255,30
4829748259,5
4829748265,2
4829748273,42
4829748297,2808
4829748311,73
4829748323,8
4829748355,414
4829748391,7
4829748409,140
4829748453,13
4829748469,35
4829748479,10
4829748491,1
4829748505,1
4829904013,4
4829905119,15
4829906037,6
4829908069,2
4829912086,5
4829913247,5
4829917031,5
4829922019,9
4829940109,16
4829940135,5
4829948021,32
4829948027,27
4829948029,56
4829948031,57
4829948053,1065
4829948085,6
4829948091,4
4829948113,68
4829948135,11
4829948149,10
4829948171,101
4829948187,3
4829948201,28
4829948209,9
4829948217,8
4829948241,7
4829948253,6
4829948265,14
4829948277,6
4829948281,26
4829948299,3995
4829948309,9
4829948319,38
4829948329,13
4829948331,5
4829948355,14
4829948377,14
4829948411,39
4829948439,15
4829948441,7
4829948453,561
4829948465,4
4829948471,6
4829948491,98
4830135015,1
4830148301,31
4830148495,6
4830301125,9
4830304007,8
4830304013,7
4830304019,7
4830305007,7
4830305143,8
4830306037,8
4830306065,10
4830306073,15
4830308001,9
4830308031,22
4830308041,6
4830308077,15
4830311001,14
4830312071,4
4830312086,7
4830317121,6
4830318019,1
4830318097,8
4830320077,8
4830320091,2
4830322033,4
4830324003,14
4830324037,4
4830324510,5
4830325025,14
4830326125,6
4830328049,19
4830329069,4
4830331153,8
4830332003,9
4830332031,18
4830334007,7
4830335001,10
4830335005,23
4830335009,33
4830335013,11
4830335017,10
4830335019,7
4830335021,12
4830335025,7
4830335035,35
4830335041,5
4830335045,5
4830335047,6
4830335049,6
4830335059,5
4830336061,11
4830339015,5
4830339159,5
4830340031,22
4830340055,11
4830340065,9
4830340079,11
4830340109,7
4830340125,8
4830348017,59
4830348025,10
4830348027,16
4830348029,11
4830348033,12
4830348049,16
4830348061,4
4830348069,6
4830348079,15
4830348085,55
4830348093,6
4830348097,11
4830348099,6
4830348107,186
4830348111,2
4830348113,152
4830348115,158
4830348121,5
4830348125,3
4830348135,44
4830348139,3
4830348141,15
4830348147,16
4830348151,7
4830348153,60
4830348165,81
4830348169,160
4830348173,6
4830348179,30
4830348189,789
4830348201,73
4830348203,8
4830348209,13
4830348215,6
4830348219,633
4830348227,43
4830348233,15
4830348245,8
4830348251,4
4830348257,6
4830348263,19
4830348267,6
4830348269,8
4830348277,3
4830348279,169
4830348303,107968
4830348305,239
4830348309,15
4830348329,50
4830348353,20
4830348355,16
4830348367,6
4830348369,18
4830348375,112
4830348381,63
4830348389,8
4830348415,29
4830348423,8
4830348433,11
4830348437,26
4830348439,127
4830348441,20
4830348445,273
4830348449,7
4830348451,12
4830348453,26
4830348465,15
4830348469,11
4830348485,7
4830348491,4
4830348501,53
4830351013,8
4830351023,5
4830508031,2
4830548033,8
4830548059,2
4830548073,2
4830548115,98
4830548135,4
4830548149,3
4830548165,3
4830548169,34
4830548189,19
4830548191,6
4830548219,21
4830548225,5
4830548227,2
4830548253,2
4830548303,620
4830548305,1614
4830548339,1
4830548375,11
4830548441,2
4830548445,46
4830705143,3
4830721225,2
4830726021,7
4830729065,3
4830735001,14
4830740039,10
4830748027,8
4830748029,22
4830748049,71
4830748053,7
4830748083,5
4830748095,37
4830748113,16
4830748133,10
4830748193,9
4830748201,13
4830748253,3
4830748299,1
4830748307,2745
4830748319,18
4830748327,35
4830748329,5
4830748333,6
4830748363,7
4830748381,2
4830748399,3
4830748411,20
4830748435,13
4830748439,11
4830748441,2
4830748451,26
4830748453,10
4830904013,7
4830904019,9
4830904021,3
4830905007,15
4830905119,3
4830905143,6
4830906001,10
4830906059,70
4830906073,4
4830908031,5
4830908071,7
4830909001,5
4830911001,8
4830912009,7
4830912031,13
4830912057,7
4830912086,10
4830912105,9
4830913143,1
4830917031,27
4830918039,8
4830918097,2
4830918177,9
4830920175,2
4830921041,1
4830921093,7
4830921115,6
4830921161,8
4830922055,8
4830929145,14
4830931055,8
4830931129,1
4830934013,13
4830940017,10
4830940101,9
4830940109,10
4830940113,1
4830940143,46
4830941071,11
4830942039,14
4830942041,20
4830945013,8
4830947157,10
4830948001,10
4830948027,1909
4830948029,29
4830948035,235
4830948039,7
4830948041,32
4830948049,2
4830948053,9
4830948055,1
4830948073,4
4830948083,10
4830948085,4
4830948089,5
4830948091,22
4830948099,282
4830948113,493
4830948121,6
4830948133,1
4830948139,63
4830948145,572
4830948157,10
4830948161,75
4830948171,17
4830948179,19
4830948181,20
4830948201,166
4830948203,4
4830948209,7
4830948217,457
4830948221,5
4830948223,10
4830948225,11
4830948239,8
4830948243,3
4830948245,16
4830948251,52
4830948255,2
4830948257,18
4830948259,2
4830948265,7
4830948281,8
4830948287,6
4830948289,29
4830948291,23
4830948293,220
4830948299,2
4830948303,7
4830948309,86196
4830948331,17
4830948347,37
4830948349,62
4830948355,2
4830948375,11
4830948379,2
4830948381,9
4830948387,2
4830948395,35
4830948397,1
4830948423,15
4830948425,3
4830948439,191
4830948441,15
4830948453,347
4830948463,5
4830948471,3
4830948477,18
4830948491,78
4830955009,12
4830956037,8
4831148013,12
4831148025,4
4831148029,15
4831148039,2
4831148131,5
4831148255,5
4831148297,59
4831148311,238
4831301089,2
4831308001,6
4831312057,2
4831317183,2
4831322017,2
4831322023,9
4831329013,2
4831331153,9
4831334013,7
4831348039,2
4831348041,466
4831348051,7
4831348113,5
4831348121,4
4831348167,7
4831348185,79
4831348201,122
4831348225,49
4831348251,2
4831348289,120
4831348291,11
4831348293,3
4831348313,2749
4831348321,2
4831348339,49
4831348363,8
4831348373,18
4831348395,2
4831348439,3
4831348471,333
4831348473,2
4831348477,2
4831505091,6
4831517161,5
4831520091,7
4831522005,10
4831522015,50
4831522017,159
4831522051,18
4831522071,7
4831539017,6
4831545045,6
4831548037,17
4831548067,104
4831548073,6
4831548093,8
4831548113,31
4831548159,11
4831548167,7
4831548183,506
4831548201,12
4831548203,779
4831548213,15
4831548315,1662
4831548331,7
4831548343,226
4831548365,11
4831548375,8
4831548401,21
4831548403,7
4831548423,28
4831548449,23
4831548459,151
4831548467,10
4831548499,10
4831735025,2
4831740009,5
4831748003,5
4831748107,1
4831748115,61
4831748119,6
4831748135,24
4831748201,5
4831748227,179
4831748243,9
4831748317,1129
4831748319,6
4831748329,305
4831748335,4
4831748383,3
4831748389,2
4831748441,2
4831748453,1
4831748461,3
4831748497,2
4831948007,16
4831948053,3
4831948113,5
4831948121,5
4831948171,68
4831948187,8
4831948201,4
4831948209,3
4831948265,3
4831948267,13
4831948283,3
4831948299,66
4831948307,75
4831948319,1301
4831948325,5
4831948327,18
4831948329,3
4831948371,4
4831948439,2
4831948451,3
4831948453,21
4831948491,12
4832104013,13
4832112011,6
4832122005,33
4832122017,13
4832125017,6
4832126021,2
4832128049,6
4832148007,6
4832148015,5
4832148025,3
4832148029,10
4832148035,2
4832148039,1600
4832148057,358
4832148067,2
4832148085,6
4832148089,15
4832148113,17
4832148141,6
4832148149,5
4832148157,145
4832148167,35
4832148201,517
4832148239,114
4832148251,6
4832148265,8
4832148309,7
4832148321,11192
4832148329,3
4832148339,17
4832148355,30
4832148401,7
4832148469,50
4832148473,2
4832148481,482
4832148491,12
4832305139,7
4832306085,7
4832312095,13
4832317031,20
4832318063,6
4832318097,6
4832326163,13
4832327053,8
4832327055,20
4832327079,21
4832329097,5
4832347157,20
4832348005,5
4832348013,11
4832348027,11
4832348029,257
4832348091,11
4832348127,166
4832348141,11
4832348191,9
4832348201,27
4832348203,12
4832348209,19
4832348257,8
4832348259,21
4832348265,29
4832348267,8
4832348271,8
4832348283,36
4832348323,11073
4832348325,44
4832348339,10
4832348355,11
4832348367,18
4832348399,11
4832348439,13
4832348449,7
4832348453,55
4832348463,150
4832348465,147
4832348469,8
4832348479,72
4832348507,105
4832353013,29
4832355045,3
4832355127,33
4832356021,6
4832504013,9
4832508001,3
4832508003,8
4832517031,2
4832522071,3
4832526163,8
4832529095,8
4832529145,12
4832532003,7
4832540047,9
4832540109,2
4832545019,8
4832547065,3
4832548013,462
4832548015,7
4832548019,49
4832548021,4
4832548025,5
4832548029,6658
4832548043,7
4832548089,2
4832548091,72
4832548113,21
4832548123,3
4832548157,4
4832548163,214
4832548167,3
4832548187,32
4832548201,12
4832548203,6
4832548209,14
4832548215,22
4832548259,27
4832548265,21
4832548267,4
4832548271,4
4832548283,22
4832548313,17
4832548325,7769
4832548329,2
4832548355,10
4832548363,4
4832548385,10
4832548437,3
4832548451,3
4832548453,49
4832548461,15
4832548463,122
4832548465,8
4832548469,5
4832548477,6
4832548479,19
4832548491,7
4832548493,25
4832548505,11
4832548507,4
4832549043,9
4832748049,2
4832748095,59
4832748113,4
4832748135,3
4832748139,3
4832748141,3
4832748265,3
4832748267,21
4832748307,73
4832748319,21
4832748327,728
4832748329,3
4832748371,3
4832748385,7
4832748413,2
4832748435,2
4832748439,2
4832748441,2
4832748443,3
4832748451,27
4832748453,9
4832904013,9
4832906029,21
4832906071,8
4832906079,8
4832906085,12
4832908005,4
4832908031,10
4832912057,13
4832912095,4
4832912109,7
4832913053,13
4832913121,7
4832920025,11
4832922071,16
4832926163,9
4832931055,6
4832935001,7
4832935005,11
4832935007,23
4832935015,8
4832935017,15
4832935025,69
4832935045,6
4832936005,3
4832938017,8
4832939035,6
4832940007,5
4832940109,15
4832948003,83
4832948029,15
4832948031,11
4832948035,11
4832948043,23
4832948061,8
4832948081,16
4832948085,7
4832948103,37
4832948105,14
4832948113,96
4832948115,26
4832948121,9
4832948135,4491
4832948141,29
4832948165,6
4832948167,4
4832948169,25
4832948173,5
4832948181,8
4832948201,70
4832948209,8
4832948215,8
4832948227,226
4832948229,10
4832948243,16
4832948245,7
4832948265,7
4832948277,13
4832948279,22
4832948287,10
4832948295,10
4832948301,8
4832948303,87
4832948315,15
4832948317,196
4832948323,13
4832948325,11
4832948329,43987
4832948331,10
4832948335,13
4832948339,7
4832948371,22
4832948381,12
4832948383,54
4832948389,35
4832948403,9
4832948415,26
4832948431,19
4832948435,6
4832948439,47
4832948441,14
4832948445,3
4832948451,20
4832948453,60
4832948461,91
4832948475,107
4832948495,66
4832948497,26
4832948505,27
4832951041,12
4832955141,9
4832956013,14
4832956025,6
4833101097,3
4833106085,4
4833112073,5
4833117031,3
4833118003,2
4833122071,2
4833122113,2
4833125023,17
4833128047,5
4833129095,4
4833137129,9
4833139093,4
4833140079,10
4833140113,8
4833140143,18
4833147157,10
4833148021,32
4833148027,847
4833148029,1
4833148037,11
4833148041,249
4833148051,100
4833148053,10
4833148091,4
4833148113,52
4833148121,2
4833148131,4
4833148139,3
4833148145,45
4833148161,5
4833148185,1
4833148201,53
4833148209,13
4833148225,4
4833148287,19
4833148289,2
4833148309,39
4833148329,2
4833148331,6767
4833148333,2
4833148339,1
4833148347,3
4833148367,2
4833148395,115
4833148439,15
4833148453,663
4833148459,2
4833148469,10
4833148471,6
4833148477,5
4833148479,2
4833148491,919
4833155035,2
4833301073,1
4833319139,34
4833322109,4
4833340123,1
4833345045,1
4833348027,8
4833348029,7
4833348035,3
4833348039,4
4833348049,275
4833348053,7
4833348089,1
4833348093,34
4833348099,18
4833348113,3
4833348135,3
4833348143,8
4833348193,27
4833348201,5
4833348209,4
4833348281,41
4833348299,3
4833348303,3
4833348309,4
4833348321,5
4833348333,1516
4833348411,53
4833348439,6
4833348453,17
4833348465,5
4833348491,1
4833348501,7
4833508031,7
4833548033,12
4833548037,3
4833548059,20
4833548081,12
4833548095,8
4833548113,3
4833548115,17
4833548135,10
4833548151,36
4833548169,7
4833548173,2
4833548207,9
4833548227,125
4833548253,2
4833548283,2
4833548303,29
4833548329,24
4833548335,2135
4833548353,130
4833548399,2
4833548415,208
4833548431,14
4833548439,6
4833548441,10
4833548451,6
4833548465,3
4833548471,7
4833704013,11
4833706037,2
4833713039,4
4833718039,6
4833726081,6
4833726163,3
4833730111,9
4833740049,24
4833740085,11
4833740137,10
4833746099,8
4833747065,8
4833748009,18
4833748027,2
4833748029,2
4833748077,67
4833748085,34
4833748097,496
4833748113,246
4833748121,400
4833748147,9
4833748181,32
4833748197,6
4833748201,2
4833748221,2
4833748237,11
4833748251,2
4833748257,6
4833748299,3
4833748331,2
4833748337,5105
4833748355,6
4833748363,2
4833748367,27
4833748397,3
4833748439,373
4833748463,4
4833748479,1
4833748485,238
4833748497,738
4833748503,29
4833751059,2
4833904013,20
4833905007,14
4833905009,10
4833906037,33
4833906059,17
4833906065,24
4833906069,1
4833906071,10
4833906075,7
4833906081,10
4833906085,10
4833906107,2
4833908031,26
4833909009,24
4833910003,2
4833911001,23
4833912031,15
4833912057,13
4833912103,8
4833913053,16
4833913067,4
4833913121,21
4833913135,20
4833913207,6
4833913245,2
4833913285,6
4833913299,5
4833913313,7
4833916001,6
4833917031,52
4833918097,11
4833919113,7
4833920159,8
4833921227,8
4833922005,5
4833922011,2
4833922019,18
4833922023,9
4833922033,22
4833922045,7
4833922053,2
4833922071,37
4833922101,8
4833922109,1
4833922113,9
4833924510,10
4833926163,8
4833927033,9
4833927037,13
4833927045,13
4833927109,5
4833927163,7
4833928117,18
4833929099,4
4833929215,6
4833931055,9
4833931109,7
4833931153,18
4833932003,2
4833934003,26
4833934009,19
4833934013,32
4833935029,12
4833936061,8
4833936071,8
4833937119,9
4833939003,20
4833939017,13
4833939035,44
4833939049,11
4833939113,17
4833939155,6
4833940047,10
4833940109,6
4833940143,7
4833942003,15
4833947065,15
4833947157,3
4833948001,6
4833948005,10
4833948007,8
4833948015,108
4833948027,6
4833948029,85
4833948039,261
4833948041,234
4833948053,9
4833948057,18
4833948061,7
4833948067,5
4833948071,60
4833948085,19
4833948089,2
4833948091,7
4833948107,20
4833948113,174
4833948121,19
4833948123,17
4833948127,4
4833948135,7
4833948141,14
4833948149,7
4833948157,622
4833948161,1
4833948167,143
4833948185,270
4833948187,7
4833948199,47
4833948201,58323
4833948213,14
4833948215,10
4833948225,27
4833948241,3
4833948245,53
4833948257,26
4833948273,11
4833948289,10
4833948291,762
4833948309,25
4833948313,44
4833948321,26
4833948323,7
4833948339,68788
4833948343,7
4833948349,5
4833948355,12
4833948361,9
4833948363,6
4833948371,7
4833948373,88
4833948375,8
4833948377,6
4833948381,19
4833948391,5
4833948395,30
4833948397,7
4833948407,111
4833948409,21
4833948423,10
4833948439,96
4833948453,118
4833948455,10
4833948461,5
4833948469,10
4833948471,1439
4833948473,212
4833948477,62
4833948479,2
4833948481,5
4833948483,14
4833948485,16
4833948489,2
4833948491,30
4833949035,3
4833951059,10
4833951510,2
4833951710,5
4833953033,6
4833953057,23
4833955009,8
4834108035,7
4834108059,8
4834120069,5
4834126081,6
4834129097,7
4834140113,2
4834140139,119
4834148065,6
4834148111,144
4834148117,9
4834148127,15
4834148179,3
4834148189,10
4834148193,2
4834148195,13
4834148205,8
4834148233,181
4834148341,7524
4834148357,1
4834148375,136
4834148381,60
4834148421,43
4834151810,9
4834305091,10
4834305103,10
4834305115,8
4834305119,2
4834312031,8
4834313067,6
4834317031,3
4834319187,2
4834320055,4
4834322015,5
4834322017,4
4834322057,2
4834329145,6
4834331055,2
4834348037,96
4834348039,4
4834348063,217
4834348067,233
4834348085,5
4834348099,5
4834348113,12
4834348159,69
4834348183,298
4834348201,2
4834348203,35
4834348223,13
4834348231,8
4834348277,23
4834348281,5
4834348315,12
4834348343,2737
4834348419,9
4834348423,12
4834348439,11
4834348449,1107
4834348453,2
4834348459,52
4834348499,10
4834522071,2
4834535001,2
4834548045,7
4834548075,15
4834548101,6
4834548107,2
4834548113,5
4834548125,27
4834548153,16
4834548185,3
4834548189,13
4834548191,13
4834548303,23
4834548345,487
4834701077,3
4834705029,5
4834705133,8
4834706037,4
4834708005,7
4834708101,3
4834713121,4
4834722015,2
4834722017,35
4834722019,11
4834722023,6
4834722033,11
4834722051,9
4834722055,14
4834722057,3
4834722079,2
4834722085,2
4834722101,11
4834726025,6
4834729189,5
4834735001,4
4834735045,18
4834736059,9
4834747037,2
4834747113,9
4834747157,1
4834748001,22
4834748005,1824
4834748027,2
4834748029,5
4834748039,12
4834748041,9
4834748057,2
4834748061,3
4834748067,4
4834748073,297
4834748113,26
4834748139,7
4834748159,7
4834748161,2
4834748167,29
4834748183,21
4834748187,9
4834748199,17
4834748201,161
4834748203,5
4834748209,3
4834748223,2
4834748225,30
4834748241,98
4834748245,16
4834748257,3
4834748291,2
4834748303,3
4834748313,5
4834748339,6
4834748347,21576
4834748355,5
4834748361,2
4834748365,26
4834748373,27
4834748401,167
4834748403,82
4834748405,105
4834748419,161
4834748423,50
4834748439,13
4834748449,3
4834748453,16
4834748455,3
4834748457,5
